Iteration,Inlet Monitor Point Temperature (°C),Outlet Monitor Point Temperature (°C),TPU Monitor Point Temperature (°C),VRM 1 Monitor Point Temperature (°C),VRM 2 Monitor Point Temperature (°C),VRM 3 Monitor Point Temperature (°C),VRM 4 Monitor Point Temperature (°C),HBM 1 Monitor Point Temperature (°C),HBM 2 Monitor Point Temperature (°C),HBM 3 Monitor Point Temperature (°C),HBM 4 Monitor Point Temperature (°C),HBM 5 Monitor Point Temperature (°C),HBM 6 Monitor Point Temperature (°C),HBM 7 Monitor Point Temperature (°C),HBM 8 Monitor Point Temperature (°C),Inlet Monitor Point Pressure (N/m2),Outlet Monitor Point Pressure (N/m2)
580,35.0,48.500890474619546,173.1674761066348,305.3595718816703,299.80220235465447,299.71590002085816,296.781566077296,148.8197946832817,148.3552410005836,154.41339539115808,154.3507564732444,150.90211598911898,150.00531494365063,158.66003340857227,158.9672610966659,35009.70982855286,12009.709828552866
581,35.0,48.49404688586224,173.16939678681211,305.3594577410024,299.8038060690393,299.70250292325017,296.7699370912264,148.82140002111248,148.33797059646548,154.42009973535502,154.3577119070461,150.9061916218419,150.0091521805832,158.65864158849274,158.9807599358602,35009.379434093404,12009.379434093407
582,35.0,48.49289968025457,173.16573974037703,305.34993949881465,299.8076281472996,299.69741120378217,296.76944596545235,148.82007142681374,148.34644753286057,154.41897348962814,154.35863560134885,150.9067011898599,150.01338940273777,158.6607106690079,158.97481366180168,35008.098966911,12008.098966910999
583,35.0,48.491070767484004,173.1582519938053,305.3523065958584,299.80765604641783,299.70943282906507,296.78489787879494,148.82127392647516,148.35213240977097,154.41152432880563,154.35190093379592,150.90703975696007,150.01137931856977,158.658861263283,158.9780153891145,34995.93112530128,11995.93112530128
584,35.0,48.490421650447296,173.16979554845022,305.35070335797207,299.7945257891453,299.70632321234945,296.77878412521443,148.82375764399734,148.34024911452744,154.4074352826583,154.35130285517909,150.9084353682861,150.0009514431075,158.6636631461282,158.98103816728093,35009.84022486829,12009.840224868289
585,35.0,48.50791805123838,173.15814230205453,305.3463531478343,299.8010807235597,299.71193334741025,296.7798801400406,148.83672446521928,148.3451370357933,154.4049076357018,154.34625237911487,150.91031322750175,150.00462096899952,158.65719439770535,158.98342989518676,34994.98840082113,11994.988400821128
586,35.0,48.498484744944065,173.16667820660885,305.36465703210496,299.79111112463266,299.7013579668697,296.771816196225,148.82241453320654,148.34234797366793,154.40768023971148,154.3532652251648,150.91221319434237,150.00655428889954,158.65256634319223,158.97468260776978,34992.11812309764,11992.118123097645
587,35.0,48.49332715771217,173.1747539228072,305.35106626637116,299.7951365676891,299.6996721679398,296.77090017541184,148.83521432233954,148.34632494975426,154.40885599000038,154.3637068444213,150.9135854239782,149.99736593656218,158.67180667541524,158.97837276897562,35009.019052221105,12009.019052221109
588,35.0,48.49011249351018,173.17698547027436,305.35161603232115,299.8099358834265,299.69813725655564,296.7695973871456,148.82438694501505,148.34926886809905,154.4081302994135,154.35402328246045,150.90317285818654,150.01520069633548,158.65820833366888,158.96698396639815,34994.66840510936,11994.668405109362
589,35.0,48.50775063402962,173.16681314218843,305.35223417520297,299.8086298748636,299.7116023168383,296.7813898808656,148.81990627854708,148.35132975650055,154.4176470898274,154.35389003597453,150.90611871539195,150.0132458272297,158.66484099955423,158.96872676072206,35003.79536530156,12003.795365301556
590,35.0,48.508191306353844,173.1666371350883,305.3458995138398,299.80078301283623,299.70550398987086,296.7712048530339,148.83465109978442,148.35244255348405,154.41694441411394,154.35697534404684,150.89606912182816,150.01123482788898,158.65719908837983,158.98341274242892,34991.167127179615,11991.167127179611
591,35.0,48.50137227272017,173.17023093447511,305.3603548475362,299.7957015451158,299.71394603264037,296.76903206868593,148.82762252800063,148.34592409604116,154.40434217330548,154.35669479986632,150.90775918789163,150.00319608232994,158.67068849785633,158.97729492520693,35004.61418198255,12004.61418198255
592,35.0,48.50522060809106,173.17064691054043,305.3613648594759,299.8069087286896,299.71546000834786,296.78070033058657,148.8271735446751,148.35475395666344,154.41269136838304,154.3499835400325,150.90109516727517,150.0158931368093,158.65450263853674,158.98386934863046,35007.63440424667,12007.634404246677
593,35.0,48.503429788677416,173.16694232354376,305.353333552067,299.8051098036676,299.6988891292405,296.7846836452207,148.82593305290973,148.34876942980083,154.40531051461122,154.35689135111187,150.9122343763946,149.99748772653206,158.66302481084412,158.9674267282239,34995.44873790932,11995.448737909319
594,35.0,48.50795978912261,173.16351605719834,305.35086646401726,299.79917582459655,299.7030170155477,296.77966094568535,148.82422551341443,148.33913817900245,154.42362473891546,154.3619838356599,150.90886603704504,150.00298073325825,158.65941349146453,158.96710656318214,34997.58113792155,11997.581137921548
595,35.0,48.49493782583903,173.1649118976164,305.3560182601227,299.800711155071,299.7016025330556,296.78061146164555,148.82582501962747,148.3552321700382,154.4118837594945,154.3551246477626,150.89859418945574,150.0104761462782,158.6604461466306,158.9815678284628,34997.48592366642,11997.485923666418
596,35.0,48.49377650201639,173.17731730452448,305.3631441079571,299.8090670692559,299.70932538017377,296.787510890675,148.8347601323679,148.35020554021665,154.41160040744293,154.35265506906222,150.89848223496708,150.00030293306207,158.6634795163848,158.98385083466871,35004.975765150804,12004.975765150803
597,35.0,48.49278302507744,173.16844655477755,305.3633960925586,299.805857888844,299.70117426793706,296.77443345576717,148.83270243053616,148.3434634380091,154.41121734801948,154.34772735691703,150.91206671895023,150.00052593176196,158.6536380950287,158.97196326759465,34994.756144850784,11994.75614485078
598,35.0,48.503886848951,173.16804794513519,305.3647145465239,299.79063765478026,299.71426657646657,296.7774986497291,148.8242791949123,148.33891347831477,154.41042360676977,154.34790765022595,150.90879523681434,150.0059056328251,158.6538442409484,158.97046059813871,34993.437061980956,11993.437061980952
599,35.0,48.49597594487354,173.17266152690533,305.3624948042377,299.7909804399054,299.70689035290434,296.7803172734448,148.82041921504026,148.34774322954397,154.42039490883636,154.36346732334454,150.90930478933439,150.00611966798078,158.66699606913588,158.97369860720482,34998.985832973754,11998.985832973754
600,35.0,48.498797175799986,173.16613699334323,305.34714448214254,299.80246004591754,299.70715054917974,296.77709405960405,148.8333319091097,148.35521663953548,154.42386256973404,154.36355021236,150.90756208182583,150.0111436769397,158.65562623650422,158.9772766033644,34996.08936814755,11996.089368147546
601,35.0,48.49326848665966,173.17293244263706,305.35201785435856,299.7960262130286,299.7086224231643,296.78420761388264,148.83227515283468,148.34929724051557,154.40489989502208,154.3560690147126,150.90279894693134,150.00153426851256,158.6708189375921,158.9777015061757,35006.78378244517,12006.783782445173
602,35.0,48.49223344524335,173.17201406412542,305.35677241133044,299.7933804460838,299.7055857628078,296.7737324958293,148.82948806237133,148.34729250425391,154.40432786232674,154.34735397708786,150.89603017158086,150.01630342827298,158.66790384608615,158.97193225453245,34994.75483652031,11994.754836520313
603,35.0,48.50023316049149,173.16525167454776,305.3470429939672,299.8004070023753,299.7067237270132,296.78713895788286,148.81936724216442,148.34436109917436,154.42036665528545,154.36312936599762,150.89973560235012,149.9973425970961,158.6609998097497,158.97027990294418,35000.04778914979,12000.047789149785
604,35.0,48.49829856857637,173.17100800778928,305.35515152291254,299.79331552635875,299.6978298943543,296.78427754155604,148.82883509378314,148.35459988001182,154.42191791116431,154.3581862146312,150.90162622643066,150.00677700475842,158.65901048443453,158.9781158086093,35008.85167199396,12008.851671993958
605,35.0,48.49110237131814,173.17254267032735,305.35025917446893,299.8034832099713,299.7032537671922,296.7842109622921,148.83135578583224,148.35525027343618,154.4220105894044,154.35049587219598,150.89702770533384,150.0115446845055,158.67160207770877,158.9647953156156,35002.679953954896,12002.679953954894
606,35.0,48.4903306236792,173.15959980291444,305.35891033830444,299.80362818822107,299.70192006910816,296.7822309468481,148.83394081024974,148.3553620027071,154.40515219690994,154.35065082447937,150.90706737952806,149.99931197376054,158.66471770919696,158.975561358602,35007.34578810925,12007.345788109249
607,35.0,48.49924435706189,173.1627184255364,305.35790451666287,299.7975587224972,299.69901555137403,296.77549147034375,148.8344222937769,148.33954964667777,154.40607913564833,154.3440710818618,150.90669071303924,150.00394596965836,158.662252082684,158.98189100128667,35008.804193787095,12008.804193787095
608,35.0,48.50164057019619,173.16065604002335,305.3494228000436,299.7991184800605,299.705879258157,296.7856652358592,148.83816461937275,148.3509786575443,154.40794854430226,154.36292822331853,150.90552398591345,150.0041190298012,158.6695806991267,158.9740410276167,35005.015297237725,12005.015297237727
609,35.0,48.49479059502292,173.16994450808454,305.3569666290311,299.79191703356054,299.7010543411856,296.77489776339877,148.8332206285157,148.35390607885998,154.4047287369058,154.3493101192449,150.8991172208725,150.01363744061962,158.65502936408353,158.9671122829229,35003.991501204495,12003.991501204495
610,35.0,48.49993293217148,173.15875414328397,305.3478905229887,299.79707237890193,299.7125175888441,296.77461042802014,148.8227527107075,148.3450088329622,154.4114079494224,154.3579099946641,150.9153323892837,150.0168329728303,158.65500931025326,158.97991033114414,35009.35931133208,12009.359311332084
611,35.0,48.50283019639411,173.17194658094863,305.3610704872685,299.7914474897235,299.71534652475896,296.78305863824147,148.82300867259087,148.3504951433466,154.41938497150383,154.35378216745707,150.9123018255432,150.00559494134114,158.65768687682052,158.97469104596513,35009.88801579295,12009.888015792954
612,35.0,48.49838855302664,173.1664048678553,305.35516051895576,299.8050409549402,299.701043352119,296.78619385733447,148.8306799488921,148.35176397729302,154.41452306097463,154.35744917904518,150.90134598719132,150.01261023549952,158.67124655957744,158.96957960037037,34999.0364336534,11999.036433653395
613,35.0,48.50314955009584,173.1758700275799,305.3631225526354,299.7935657954169,299.7010795005674,296.7831596444347,148.83599378037894,148.34320191337238,154.40591861267725,154.35932378015292,150.9029563634298,150.0071078159624,158.66173342403027,158.97780617476903,34991.41739556369,11991.417395563683
614,35.0,48.501607113263894,173.17498268148714,305.36270508795644,299.7953089212664,299.71660226618263,296.7821371291048,148.83798019765118,148.33745461713022,154.4048693527081,154.34510480634526,150.90110421857946,150.00658157498577,158.66403520420934,158.97252706190395,34995.85588062881,11995.855880628811
615,35.0,48.50812676025739,173.1737339393857,305.3642813382049,299.80398107898554,299.7091000612114,296.7813210072214,148.8368578549747,148.34815443127277,154.41362453290574,154.3594229239864,150.9140088429204,150.01498888465008,158.65655962212392,158.97229491620087,34993.047094113754,11993.047094113754
616,35.0,48.50380382781881,173.16924247385114,305.35435223794417,299.8085979969133,299.7072095990762,296.7794060682126,148.83827317634152,148.35403243684428,154.40779111930544,154.35070830956508,150.9031144755334,150.01088307288393,158.65970807426157,158.97468846715284,34998.34972749592,11998.34972749592
617,35.0,48.5041589541435,173.17594169546348,305.355795774363,299.8066882382613,299.7048492637579,296.77252361089944,148.82094245379628,148.345198640255,154.41745430719206,154.36050141687667,150.9024869326081,150.0078721134357,158.6689817040736,158.9779494819242,34992.625786569464,11992.625786569464
618,35.0,48.506378023170505,173.1668512709989,305.34644476145024,299.8040343782712,299.70383294036714,296.7712862396629,148.8344201849152,148.3391591193625,154.4048650936724,154.35310115020096,150.9005757493611,149.99881905114034,158.6599049599639,158.97227073156543,35002.08235608042,12002.082356080418
619,35.0,48.50846565393689,173.17201175832685,305.3537609858839,299.7961332883144,299.70299460526525,296.7769167295427,148.824969687855,148.35081241753986,154.42089026148813,154.35386007789214,150.9111306588598,150.01619838615864,158.65638995455706,158.96549185379934,34997.65616118316,11997.656161183157
620,35.0,48.50654513277957,173.16874121185936,305.34705008041,299.8044390552845,299.70692277251794,296.7814399831658,148.82685075757968,148.35501535531878,154.42390023398917,154.34891872867868,150.89823599364559,149.99816014872684,158.65733902891145,158.9747000724327,35007.90771768576,12007.907717685765
621,35.0,48.49541508218224,173.16423759368894,305.3481865355819,299.80177079719175,299.7163436389265,296.78851810297414,148.82326980058428,148.34861639131938,154.4114874336997,154.3607822853971,150.90923302160613,150.01578039761606,158.66932243680344,158.96894664510805,35009.35589343597,12009.35589343597
622,35.0,48.49861386086763,173.1729685726752,305.35047493949247,299.8062960983066,299.70487066253804,296.77853507774313,148.82620376970564,148.3439343638466,154.42109450084544,154.36380449492188,150.89916001340458,150.00670646857478,158.65639743929256,158.98222442494264,35000.93769803339,12000.93769803339
623,35.0,48.49788854432606,173.17456172414015,305.3500761335023,299.80891320656974,299.7142479990469,296.7750874133209,148.8313974060372,148.35165417514852,154.41200009178516,154.34400099334036,150.90634577783942,150.0044751789184,158.66970945206342,158.97756984307128,34995.49647139735,11995.496471397351
624,35.0,48.49085027414101,173.17079863326805,305.35947106011184,299.8055433812631,299.7135987396955,296.78091431224703,148.82961399497154,148.3368920267149,154.41245926382078,154.34964260057302,150.90935943815992,150.01070686864625,158.66488558354075,158.9741835375382,35001.844608375235,12001.844608375237
